path|api|line|url
../VIB-API/server/wsdl/MFSCustomerInformation.wsdl|ServiceFacade|66|http://10.202.104.111:9081/SIF/services/ServiceFacade
../VIB-API/server/wsdl/MFSCustomerInformation.wsdl|KKTAuthenticationPortType|218|http://10.202.104.93:7779/KKTUtility/services/KKTAuthentication.KKTAuthenticationHttpSoap11Endpoint/
../VIB-API/server/wsdl/MFSCustomerInformation.wsdl|KKTCurrencyExchRatePortType|171|http://10.202.104.93:7779/KKTUtility/services/KKTCurrencyExchRate.KKTCurrencyExchRateHttpSoap11Endpoint/
../VIB-API/server/wsdl/MFSCustomerInformation.wsdl|ICustomerInformation|566|http://10.202.105.28:61102/MFSWS/CustomerInformation.svc
../VIB-API/server/wsdl/MFSCustomerInformation.wsdl|PinService|103|https://192.168.60.29:9935/ccms-pin/rpcrouter
../VIB-API/server/wsdl/MFSCustomerInformation.wsdl||36|http://10.3.104.234:8082/EKYCGW/services/VerifyCardService
../VIB-API/server/wsdl/PinService.wsdl|IATSFundTransfer|571|http://10.202.104.21/ATSWS/ATSFundTransferService.svc
../VIB-API/server/wsdl/PinService.wsdl|IATSInquiryService|1255|http://10.202.104.21/ATSWS/ATSInquiryService.svc
../VIB-API/server/wsdl/PinService.wsdl|IBPSPayment|819|http://10.202.104.21/BPSWS/BPSPaymentService.svc
../VIB-API/server/wsdl/PinService.wsdl|ICAARetailAuthenticationService|190|http://10.202.104.132:61103/CAAWSVIB/CAARetailAuthenticationService.svc
../VIB-API/server/wsdl/PinService.wsdl|ICAARetailUserService|654|http://10.202.104.132:61103/CAAWSVIB/CAARetailUserService.svc
../VIB-API/server/wsdl/PinService.wsdl|ICAARetailUserService|1311|http://10.202.104.132:61103/CAAWSVIB/CAARetailUserService.svc
../VIB-API/server/wsdl/PinService.wsdl|ICAATokenService|57|http://10.202.104.132:61103/CAAWSVIB/CAATokenService.svc
../VIB-API/server/wsdl/PinService.wsdl|ICustomerService|623|http://10.202.104.132:9080/CISWSKKTP2/CustomerService.svc
../VIB-API/server/wsdl/PinService.wsdl|CommonSOPService|468|http://10.202.104.93:7779/CSSOP/CommonSOPService
../VIB-API/server/wsdl/PinService.wsdl|FCRAccountServicePortType|1492|http://10.202.211.78:8080/FCRWS/services/FCRAccountService/
../VIB-API/server/wsdl/PinService.wsdl|IContractInformation|713|http://10.3.103.56:8011/ContractInformation.svc
../VIB-API/server/wsdl/PinService.wsdl|ServiceFacade|66|http://10.202.104.111:9081/SIF/services/ServiceFacade
../VIB-API/server/wsdl/PinService.wsdl|KKTAuthenticationPortType|218|http://10.202.104.93:7779/KKTUtility/services/KKTAuthentication.KKTAuthenticationHttpSoap11Endpoint/
../VIB-API/server/wsdl/PinService.wsdl|KKTCurrencyExchRatePortType|171|http://10.202.104.93:7779/KKTUtility/services/KKTCurrencyExchRate.KKTCurrencyExchRateHttpSoap11Endpoint/
../VIB-API/server/wsdl/PinService.wsdl|ICustomerInformation|566|http://10.202.105.28:61102/MFSWS/CustomerInformation.svc
../VIB-API/server/wsdl/PinService.wsdl|PinService|103|https://192.168.60.29:9935/ccms-pin/rpcrouter
../VIB-API/server/wsdl/PinService.wsdl||36|http://10.3.104.234:8082/EKYCGW/services/VerifyCardService
../VIB-API/server/wsdl/VerifyCardService/VerifyCardService_1.wsdl|IATSFundTransfer|571|http://10.202.104.21/ATSWS/ATSFundTransferService.svc
../VIB-API/server/wsdl/VerifyCardService/VerifyCardService_1.wsdl|IATSInquiryService|1255|http://10.202.104.21/ATSWS/ATSInquiryService.svc
../VIB-API/server/wsdl/VerifyCardService/VerifyCardService_1.wsdl|IBPSPayment|819|http://10.202.104.21/BPSWS/BPSPaymentService.svc
../VIB-API/server/wsdl/VerifyCardService/VerifyCardService_1.wsdl|ICAARetailAuthenticationService|190|http://10.202.104.132:61103/CAAWSVIB/CAARetailAuthenticationService.svc
../VIB-API/server/wsdl/VerifyCardService/VerifyCardService_1.wsdl|ICAARetailUserService|654|http://10.202.104.132:61103/CAAWSVIB/CAARetailUserService.svc
../VIB-API/server/wsdl/VerifyCardService/VerifyCardService_1.wsdl|ICAARetailUserService|1311|http://10.202.104.132:61103/CAAWSVIB/CAARetailUserService.svc
../VIB-API/server/wsdl/VerifyCardService/VerifyCardService_1.wsdl|ICAATokenService|57|http://10.202.104.132:61103/CAAWSVIB/CAATokenService.svc
../VIB-API/server/wsdl/VerifyCardService/VerifyCardService_1.wsdl|ICustomerService|623|http://10.202.104.132:9080/CISWSKKTP2/CustomerService.svc
../VIB-API/server/wsdl/VerifyCardService/VerifyCardService_1.wsdl|CommonSOPService|468|http://10.202.104.93:7779/CSSOP/CommonSOPService
../VIB-API/server/wsdl/VerifyCardService/VerifyCardService_1.wsdl|FCRAccountServicePortType|1492|http://10.202.211.78:8080/FCRWS/services/FCRAccountService/
../VIB-API/server/wsdl/VerifyCardService/VerifyCardService_1.wsdl|IContractInformation|713|http://10.3.103.56:8011/ContractInformation.svc
../VIB-API/server/wsdl/VerifyCardService/VerifyCardService_1.wsdl|ServiceFacade|66|http://10.202.104.111:9081/SIF/services/ServiceFacade
../VIB-API/server/wsdl/VerifyCardService/VerifyCardService_1.wsdl|KKTAuthenticationPortType|218|http://10.202.104.93:7779/KKTUtility/services/KKTAuthentication.KKTAuthenticationHttpSoap11Endpoint/
../VIB-API/server/wsdl/VerifyCardService/VerifyCardService_1.wsdl|KKTCurrencyExchRatePortType|171|http://10.202.104.93:7779/KKTUtility/services/KKTCurrencyExchRate.KKTCurrencyExchRateHttpSoap11Endpoint/
../VIB-API/server/wsdl/VerifyCardService/VerifyCardService_1.wsdl|ICustomerInformation|566|http://10.202.105.28:61102/MFSWS/CustomerInformation.svc
../VIB-API/server/wsdl/VerifyCardService/VerifyCardService_1.wsdl|PinService|103|https://192.168.60.29:9935/ccms-pin/rpcrouter
../VIB-API/server/wsdl/VerifyCardService/VerifyCardService_1.wsdl||36|http://10.3.104.234:8082/EKYCGW/services/VerifyCardService
